ContractID,CustID,CountyID,FacilityID,Start Date,MRR,SLADays,End Date
73604274,4088,48123,704274,6/21/2017 0:00,"$13,660.00 ",1,12/31/2999 0:00
46004275,3477,12035,404275,9/14/2016 0:00,"$2,603.00 ",1,12/31/2999 0:00
64404280,7378,27145,304280,9/15/2015 0:00,$431.00 ,1,12/31/2999 0:00
55204283,3412,42133,604283,3/18/2018 0:00,"$4,798.00 ",1,12/31/2999 0:00
27604285,2695,6013,804285,3/8/2016 0:00,"$5,440.00 ",1,12/31/2999 0:00
18404289,6794,27123,704289,10/2/2017 0:00,$527.00 ,1,12/31/2999 0:00
82804290,7356,24043,704290,5/12/2015 0:00,"$8,900.00 ",1,12/31/2999 0:00
18404292,2746,12086,304292,4/16/2013 0:00,"$3,773.00 ",1,12/31/2999 0:00
27604300,5851,37191,704300,12/22/2016 0:00,"$6,700.00 ",1,12/31/2999 0:00
55204313,1860,34007,204313,3/2/2016 0:00,"$5,805.00 ",1,12/31/2999 0:00
36804315,1873,29095,304315,3/15/2013 0:00,"$15,465.00 ",1,12/31/2999 0:00
46004322,7992,51059,604322,10/2/2017 0:00,"$4,675.00 ",1,12/31/2999 0:00
9204327,5034,6111,804327,2/12/2016 0:00,"$3,358.00 ",1,12/31/2999 0:00
82804331,5533,36103,504331,2/26/2017 0:00,"$2,943.00 ",1,12/31/2999 0:00
27604336,1217,8001,304336,2/22/2016 0:00,"$4,028.00 ",1,12/31/2999 0:00
82804337,1577,36005,704337,1/2/2016 0:00,"$2,965.00 ",1,12/31/2999 0:00
55204339,4477,39113,604339,9/27/2016 0:00,"$1,134.00 ",1,12/31/2999 0:00
73604344,5258,31153,704344,6/27/2013 0:00,"$25,275.00 ",1,12/31/2999 0:00
9204349,3339,39153,504349,1/15/2017 0:00,"$7,040.00 ",1,12/31/2999 0:00
36804350,6130,13121,804350,4/10/2017 0:00,"$9,520.00 ",1,12/31/2999 0:00
27604351,6020,12103,404351,2/28/2016 0:00,"$1,861.00 ",1,12/31/2999 0:00
36804363,3643,42071,704363,4/13/2015 0:00,"$4,390.00 ",1,12/31/2999 0:00
82804371,7388,26011,804371,3/1/2018 0:00,$401.00 ,1,12/31/2999 0:00
82804372,3233,54039,804372,4/11/2013 0:00,"$1,629.00 ",1,12/31/2999 0:00
9204375,5220,45063,404375,4/23/2018 0:00,"$22,635.00 ",1,12/31/2999 0:00
18404378,5048,32031,504378,3/20/2018 0:00,"$18,795.00 ",1,12/31/2999 0:00
36804383,6150,16001,104383,12/21/2016 0:00,$286.00 ,1,12/31/2999 0:00
18404385,8377,13255,204385,2/21/2017 0:00,"$1,910.00 ",1,12/31/2999 0:00
27604395,7759,19061,304395,6/11/2018 0:00,$420.00 ,1,12/31/2999 0:00
64404399,5029,39115,304399,6/7/2016 0:00,"$2,573.00 ",1,12/31/2999 0:00
18404412,6561,13115,604412,5/20/2018 0:00,"$4,548.00 ",1,12/31/2999 0:00
55204413,7547,13089,804413,5/29/2018 0:00,"$19,260.00 ",1,12/31/2999 0:00
18404416,4322,6029,104416,10/6/2015 0:00,"$14,350.00 ",1,12/31/2999 0:00
46004422,8008,1071,404422,12/5/2014 0:00,"$13,190.00 ",1,12/31/2999 0:00
64404426,7587,13073,704426,4/29/2013 0:00,"$4,850.00 ",1,12/31/2999 0:00
55204433,1663,4025,804433,2/14/2017 0:00,"$20,940.00 ",1,12/31/2999 0:00
36804441,5439,17163,804441,11/30/2017 0:00,"$1,823.00 ",1,12/31/2999 0:00
55204444,7951,48375,604444,4/22/2016 0:00,"$3,625.00 ",1,12/31/2999 0:00
36804449,4796,19045,304449,12/13/2015 0:00,"$16,530.00 ",1,12/31/2999 0:00
9204452,5175,42049,804452,11/12/2016 0:00,"$26,190.00 ",1,12/31/2999 0:00
27604453,1535,53009,104453,4/11/2014 0:00,"$24,360.00 ",1,12/31/2999 0:00
82804454,1936,25023,204454,4/15/2017 0:00,"$18,250.00 ",1,12/31/2999 0:00
82804457,8138,41041,404457,1/14/2015 0:00,"$16,680.00 ",1,12/31/2999 0:00
36804460,3157,39125,504460,10/15/2017 0:00,"$4,400.00 ",1,12/31/2999 0:00
73604461,8524,42091,704461,10/31/2015 0:00,"$4,035.00 ",1,12/31/2999 0:00
27604463,5929,36103,204463,9/5/2015 0:00,"$21,660.00 ",1,12/31/2999 0:00
64404467,6608,13121,704467,1/1/2016 0:00,"$26,565.00 ",1,12/31/2999 0:00
46004469,1524,6089,804469,7/18/2017 0:00,$964.00 ,1,12/31/2999 0:00
27604476,6322,19139,604476,5/24/2015 0:00,"$4,785.00 ",1,12/31/2999 0:00
27604480,3471,26161,504480,6/4/2014 0:00,$335.00 ,1,12/31/2999 0:00
18404487,4815,48213,804487,7/11/2014 0:00,$397.00 ,1,12/31/2999 0:00
64404491,8308,6007,704491,2/18/2015 0:00,"$1,071.00 ",1,12/31/2999 0:00
82804492,2649,1047,104492,6/3/2018 0:00,"$6,120.00 ",1,12/31/2999 0:00
18404494,4212,37127,604494,10/20/2016 0:00,"$1,537.00 ",1,12/31/2999 0:00
82804497,2034,42045,304497,5/31/2014 0:00,"$27,330.00 ",1,12/31/2999 0:00
55204499,2167,9009,504499,4/29/2017 0:00,"$26,085.00 ",1,12/31/2999 0:00
18404501,6604,36103,204501,11/8/2016 0:00,"$14,000.00 ",1,12/31/2999 0:00
27604502,7102,55035,404502,4/4/2018 0:00,"$15,610.00 ",1,12/31/2999 0:00
27604510,1918,47111,704510,5/9/2015 0:00,"$1,250.00 ",1,12/31/2999 0:00
9204511,7561,12105,204511,1/11/2017 0:00,$410.00 ,1,12/31/2999 0:00
18404514,7749,15003,804514,4/11/2016 0:00,"$8,985.00 ",1,12/31/2999 0:00
18404515,4576,6065,604515,9/6/2016 0:00,$503.00 ,1,12/31/2999 0:00
18404518,5194,40031,204518,7/14/2012 0:00,"$15,510.00 ",1,12/31/2999 0:00
73604525,3613,27053,204525,10/23/2016 0:00,"$17,850.00 ",1,12/31/2999 0:00
9204530,1076,25003,104530,12/1/2015 0:00,"$1,246.00 ",1,12/31/2999 0:00
64404532,2886,49057,404532,6/20/2017 0:00,"$6,460.00 ",1,12/31/2999 0:00
73604534,6301,12086,804534,3/26/2018 0:00,"$15,000.00 ",1,12/31/2999 0:00
36804538,5763,20059,204538,11/4/2016 0:00,"$19,170.00 ",1,12/31/2999 0:00
36804544,1647,48167,204544,2/4/2017 0:00,"$4,155.00 ",1,12/31/2999 0:00
64404547,2350,8001,604547,7/20/2016 0:00,"$7,490.00 ",1,12/31/2999 0:00
64404551,5074,31157,504551,4/18/2016 0:00,"$1,570.00 ",1,12/31/2999 0:00
73604553,1838,6007,504553,2/20/2015 0:00,"$28,815.00 ",1,12/31/2999 0:00
64404563,6966,27053,504563,10/22/2013 0:00,"$2,355.00 ",1,12/31/2999 0:00
36804565,3342,54025,104565,3/7/2016 0:00,"$1,883.00 ",1,12/31/2999 0:00
9204566,4929,16005,204566,12/8/2014 0:00,$375.00 ,1,12/31/2999 0:00
82804570,7669,5031,504570,5/28/2018 0:00,"$1,580.00 ",1,12/31/2999 0:00
64404571,6091,26163,804571,1/17/2013 0:00,"$7,600.00 ",1,12/31/2999 0:00
46004572,6684,25003,504572,6/2/2015 0:00,"$1,618.00 ",1,12/31/2999 0:00
9204574,2764,24005,204574,9/6/2012 0:00,$565.00 ,1,12/31/2999 0:00
18404577,4669,26139,104577,2/12/2017 0:00,"$3,060.00 ",1,12/31/2999 0:00
18404583,1872,39133,704583,6/15/2014 0:00,$352.00 ,1,12/31/2999 0:00
46004585,5429,6111,304585,1/18/2017 0:00,"$1,671.00 ",1,12/31/2999 0:00
18404592,5645,54081,404592,7/23/2013 0:00,"$21,795.00 ",1,12/31/2999 0:00
18404617,2863,46083,104617,11/5/2017 0:00,"$9,880.00 ",1,12/31/2999 0:00
64404619,1495,39139,604619,7/19/2016 0:00,"$4,635.00 ",1,12/31/2999 0:00
9204620,5744,12057,204620,8/29/2016 0:00,"$6,940.00 ",1,12/31/2999 0:00
82804622,3295,5003,204622,4/13/2016 0:00,"$20,685.00 ",1,12/31/2999 0:00
82804623,2206,4019,404623,6/12/2017 0:00,"$11,470.00 ",1,12/31/2999 0:00
55204630,3660,24033,104630,11/30/2015 0:00,"$4,748.00 ",1,12/31/2999 0:00
18404633,5639,38015,604633,10/26/2017 0:00,$362.00 ,1,12/31/2999 0:00
18404636,1906,42029,604636,11/14/2015 0:00,"$15,780.00 ",1,12/31/2999 0:00
64404641,6339,6019,104641,4/12/2018 0:00,$524.00 ,1,12/31/2999 0:00
73604642,4304,6107,604642,6/14/2014 0:00,"$17,660.00 ",1,12/31/2999 0:00
82804647,5006,13295,104647,3/1/2013 0:00,"$9,670.00 ",1,12/31/2999 0:00
27604649,6155,9009,104649,1/12/2018 0:00,"$3,948.00 ",1,12/31/2999 0:00
82804650,6867,47035,704650,10/18/2016 0:00,"$3,953.00 ",1,12/31/2999 0:00
27604659,4434,42033,404659,1/24/2017 0:00,$544.00 ,1,12/31/2999 0:00
36804661,3384,48029,204661,10/15/2012 0:00,"$3,915.00 ",1,12/31/2999 0:00
64404668,5023,37001,504668,6/28/2017 0:00,"$15,070.00 ",1,12/31/2999 0:00
27604670,5273,12071,304670,7/20/2016 0:00,"$3,060.00 ",1,12/31/2999 0:00
73604677,1955,39013,704677,4/28/2018 0:00,"$8,415.00 ",1,12/31/2999 0:00
82804678,7026,12086,104678,9/1/2013 0:00,$416.00 ,1,12/31/2999 0:00
46004679,3991,42095,804679,4/13/2015 0:00,$322.00 ,1,12/31/2999 0:00
9204681,5501,39113,504681,12/10/2015 0:00,"$4,533.00 ",1,12/31/2999 0:00
64404682,5637,48139,104682,1/7/2014 0:00,"$1,943.00 ",1,12/31/2999 0:00
55204694,4354,41051,504694,5/9/2017 0:00,"$8,540.00 ",1,12/31/2999 0:00
55204695,2711,39113,404695,6/2/2016 0:00,$553.00 ,1,12/31/2999 0:00
55204707,5276,6001,704707,5/22/2014 0:00,"$9,570.00 ",1,12/31/2999 0:00
9204710,8493,48061,404710,12/7/2015 0:00,"$7,000.00 ",1,12/31/2999 0:00
46004714,2125,39049,504714,1/5/2017 0:00,"$29,130.00 ",1,12/31/2999 0:00
9204716,5766,36095,704716,4/18/2018 0:00,"$16,550.00 ",1,12/31/2999 0:00
46004719,6692,12065,104719,12/22/2014 0:00,"$3,348.00 ",1,12/31/2999 0:00
64404723,3335,24003,404723,1/31/2015 0:00,$529.00 ,1,12/31/2999 0:00
27604738,1233,48025,304738,7/15/2014 0:00,"$16,480.00 ",1,12/31/2999 0:00
64404741,2168,12061,504741,4/7/2016 0:00,"$1,421.00 ",1,12/31/2999 0:00
55204744,2946,47065,104744,11/22/2017 0:00,"$12,880.00 ",1,12/31/2999 0:00
27604749,1835,24510,104749,4/15/2018 0:00,$326.00 ,1,12/31/2999 0:00
27604755,1687,8101,804755,4/30/2018 0:00,"$20,085.00 ",1,12/31/2999 0:00
46004762,7856,27053,604762,9/2/2015 0:00,"$12,340.00 ",1,12/31/2999 0:00
9204764,3969,20131,604764,12/3/2016 0:00,"$7,915.00 ",1,12/31/2999 0:00
46004771,4543,51153,204771,3/27/2016 0:00,"$8,165.00 ",1,12/31/2999 0:00
18404775,6617,18097,604775,10/19/2014 0:00,"$2,305.00 ",1,12/31/2999 0:00
46004779,7390,34015,304779,1/7/2017 0:00,"$7,880.00 ",1,12/31/2999 0:00
27604787,3092,18057,604787,9/25/2014 0:00,"$6,775.00 ",1,12/31/2999 0:00
73604789,2753,39023,404789,5/5/2015 0:00,"$4,930.00 ",1,12/31/2999 0:00
18404791,6252,37027,604791,9/19/2015 0:00,"$1,526.00 ",1,12/31/2999 0:00
46004792,5365,32003,704792,3/23/2016 0:00,"$22,095.00 ",1,12/31/2999 0:00
36804797,3082,16087,504797,12/2/2014 0:00,"$17,230.00 ",1,12/31/2999 0:00
82804798,5084,22079,404798,7/5/2014 0:00,$402.00 ,1,12/31/2999 0:00
73604802,1371,27019,304802,2/6/2016 0:00,"$3,690.00 ",1,12/31/2999 0:00
55204804,3487,1079,204804,5/18/2018 0:00,"$16,760.00 ",1,12/31/2999 0:00
27604807,7040,15003,204807,7/29/2013 0:00,"$18,200.00 ",1,12/31/2999 0:00
82804812,1378,31141,204812,3/16/2018 0:00,$278.00 ,1,12/31/2999 0:00
36804819,1228,13233,604819,12/19/2016 0:00,"$7,290.00 ",1,12/31/2999 0:00
36804827,4906,1003,504827,11/9/2014 0:00,"$2,310.00 ",1,12/31/2999 0:00
55204836,3412,48047,504836,6/29/2018 0:00,"$1,803.00 ",1,12/31/2999 0:00
55204841,2458,12115,504841,5/26/2017 0:00,"$1,517.00 ",1,12/31/2999 0:00
64404847,3274,8005,704847,11/22/2016 0:00,"$19,200.00 ",1,12/31/2999 0:00
64404854,1686,36071,804854,2/18/2016 0:00,"$1,853.00 ",1,12/31/2999 0:00
82804855,3510,35015,604855,4/9/2018 0:00,$386.00 ,1,12/31/2999 0:00
27604857,4646,8041,604857,2/13/2013 0:00,"$3,185.00 ",1,12/31/2999 0:00
46004859,5238,51810,604859,3/26/2015 0:00,"$3,415.00 ",1,12/31/2999 0:00
55204865,2132,48209,304865,7/13/2017 0:00,$432.00 ,1,12/31/2999 0:00
9204878,4807,34031,804878,5/22/2017 0:00,"$1,546.00 ",1,12/31/2999 0:00
46004883,8523,29137,304883,9/7/2017 0:00,$519.00 ,1,12/31/2999 0:00
46004891,6202,34035,804891,3/28/2018 0:00,"$11,460.00 ",1,12/31/2999 0:00
55204893,5205,48029,504893,4/1/2015 0:00,"$17,130.00 ",1,12/31/2999 0:00
73604895,4358,45049,304895,4/30/2017 0:00,"$17,595.00 ",1,12/31/2999 0:00
36804897,3410,24027,804897,8/13/2013 0:00,"$6,850.00 ",1,12/31/2999 0:00
9204907,3724,51143,704907,4/30/2017 0:00,"$3,458.00 ",1,12/31/2999 0:00
18404913,5797,48453,304913,5/5/2017 0:00,"$1,210.00 ",1,12/31/2999 0:00
46004916,2718,55033,104916,5/23/2017 0:00,"$3,255.00 ",1,12/31/2999 0:00
36804919,5719,36059,704919,9/22/2017 0:00,"$2,560.00 ",1,12/31/2999 0:00
36804923,6648,36057,204923,3/18/2017 0:00,"$19,110.00 ",1,12/31/2999 0:00
46004930,2551,27027,404930,6/20/2017 0:00,"$2,855.00 ",1,12/31/2999 0:00
18404931,1257,36099,604931,6/16/2015 0:00,"$4,488.00 ",1,12/31/2999 0:00
55204935,2856,24033,404935,2/17/2014 0:00,"$5,840.00 ",1,12/31/2999 0:00
73604938,2991,34021,204938,9/15/2014 0:00,"$13,830.00 ",1,12/31/2999 0:00
46004940,1079,45045,404940,5/18/2018 0:00,"$1,075.00 ",1,12/31/2999 0:00
46004944,5137,12021,504944,12/17/2016 0:00,"$24,270.00 ",1,12/31/2999 0:00
73604946,7283,39091,604946,11/24/2014 0:00,"$16,320.00 ",1,12/31/2999 0:00
27604949,8227,48029,404949,12/20/2017 0:00,"$1,030.00 ",1,12/31/2999 0:00
55204950,8495,6001,804950,5/17/2013 0:00,"$3,150.00 ",1,12/31/2999 0:00
46004968,5678,30073,804968,3/9/2018 0:00,"$13,570.00 ",1,12/31/2999 0:00
64404975,1570,55131,504975,12/27/2016 0:00,"$6,725.00 ",1,12/31/2999 0:00
64404983,2376,48439,304983,9/4/2015 0:00,$948.00 ,1,12/31/2999 0:00
9204990,1520,37119,404990,10/24/2017 0:00,"$1,886.00 ",1,12/31/2999 0:00
9204994,4348,37071,404994,11/12/2017 0:00,"$21,600.00 ",1,12/31/2999 0:00
9204995,3820,6001,704995,3/15/2018 0:00,"$9,485.00 ",1,12/31/2999 0:00
18404997,6561,41017,704997,8/24/2015 0:00,$286.00 ,1,12/31/2999 0:00
18404999,4228,41051,504999,10/8/2014 0:00,"$9,490.00 ",1,12/31/2999 0:00
18405004,4933,29005,105004,10/4/2015 0:00,"$8,095.00 ",1,12/31/2999 0:00
46005008,2932,48181,205008,7/4/2014 0:00,"$1,692.00 ",1,12/31/2999 0:00
36805014,6482,46077,505014,3/21/2016 0:00,"$1,395.00 ",1,12/31/2999 0:00
73605018,4497,21103,705018,3/30/2016 0:00,"$7,070.00 ",1,12/31/2999 0:00
64405024,4834,24027,405024,12/2/2016 0:00,$496.00 ,1,12/31/2999 0:00
73605026,2082,39037,505026,8/30/2012 0:00,"$11,620.00 ",1,12/31/2999 0:00
55205033,3386,33015,305033,8/22/2016 0:00,"$9,720.00 ",1,12/31/2999 0:00
46005042,4688,49049,305042,6/1/2015 0:00,"$17,505.00 ",1,12/31/2999 0:00
36805048,6234,29029,105048,11/30/2015 0:00,"$18,170.00 ",1,12/31/2999 0:00
9205070,1690,5073,105070,4/27/2018 0:00,$402.00 ,1,12/31/2999 0:00
18405073,1362,9001,505073,4/10/2017 0:00,"$11,570.00 ",1,12/31/2999 0:00
73605086,1310,13179,505086,10/24/2015 0:00,$551.00 ,1,12/31/2999 0:00
64405087,6973,42065,305087,1/6/2014 0:00,"$15,570.00 ",1,12/31/2999 0:00
64405091,4132,41033,605091,6/22/2013 0:00,"$19,965.00 ",1,12/31/2999 0:00
46005093,6184,36119,305093,3/27/2014 0:00,"$7,965.00 ",1,12/31/2999 0:00
46005097,7363,12111,205097,2/27/2016 0:00,"$6,530.00 ",1,12/31/2999 0:00
55205103,2031,37021,105103,4/16/2017 0:00,"$12,070.00 ",1,12/31/2999 0:00
36805104,6772,41067,405104,7/16/2015 0:00,"$10,390.00 ",1,12/31/2999 0:00
82805113,6946,41039,705113,5/8/2017 0:00,$386.00 ,1,12/31/2999 0:00
46005120,1816,47149,605120,6/3/2015 0:00,$423.00 ,1,12/31/2999 0:00
27605123,1960,12103,305123,9/10/2014 0:00,$516.00 ,1,12/31/2999 0:00
82805133,6208,24033,105133,6/25/2013 0:00,"$1,786.00 ",1,12/31/2999 0:00
18405140,3337,25017,605140,9/13/2015 0:00,$497.00 ,1,12/31/2999 0:00
73605158,3566,24003,205158,7/16/2016 0:00,"$15,160.00 ",1,12/31/2999 0:00
27605160,8371,9007,505160,7/19/2015 0:00,"$18,670.00 ",1,12/31/2999 0:00
55205161,1975,38003,305161,8/21/2013 0:00,"$21,450.00 ",1,12/31/2999 0:00
18405164,6499,27053,405164,1/22/2013 0:00,"$25,095.00 ",1,12/31/2999 0:00
9205167,2593,41037,705167,7/29/2017 0:00,"$5,855.00 ",1,12/31/2999 0:00
27605171,6196,37023,605171,5/29/2018 0:00,"$1,175.00 ",1,12/31/2999 0:00
36805173,4792,6065,105173,12/13/2016 0:00,"$1,620.00 ",1,12/31/2999 0:00
64405176,1610,6001,805176,9/26/2013 0:00,$321.00 ,1,12/31/2999 0:00
55205179,5278,21059,105179,2/2/2013 0:00,"$1,427.00 ",1,12/31/2999 0:00
73605180,4587,48453,405180,8/23/2014 0:00,"$23,235.00 ",1,12/31/2999 0:00
46005186,1315,5143,405186,8/30/2017 0:00,"$4,335.00 ",1,12/31/2999 0:00
9205187,5649,51153,305187,7/5/2014 0:00,"$16,640.00 ",1,12/31/2999 0:00
55205192,1710,53035,805192,2/25/2017 0:00,"$2,323.00 ",1,12/31/2999 0:00
36805193,1054,12087,105193,5/6/2013 0:00,"$18,750.00 ",1,12/31/2999 0:00
82805194,5817,27147,705194,3/4/2017 0:00,"$4,523.00 ",1,12/31/2999 0:00
82805202,7013,6075,305202,7/15/2017 0:00,"$7,845.00 ",1,12/31/2999 0:00
27605205,7001,37191,405205,5/5/2017 0:00,"$1,594.00 ",1,12/31/2999 0:00
55205206,6817,42091,805206,5/29/2015 0:00,"$1,328.00 ",1,12/31/2999 0:00
9205217,6841,27037,505217,11/13/2016 0:00,"$19,620.00 ",1,12/31/2999 0:00
18405222,2016,54045,305222,12/29/2016 0:00,"$1,598.00 ",1,12/31/2999 0:00
27605225,2410,42123,705225,9/17/2015 0:00,"$18,650.00 ",1,12/31/2999 0:00
73605226,2860,48115,405226,11/1/2016 0:00,$311.00 ,1,12/31/2999 0:00
36805227,4688,29169,705227,4/15/2016 0:00,"$4,343.00 ",1,12/31/2999 0:00
27605228,2086,51101,205228,2/2/2016 0:00,$522.00 ,1,12/31/2999 0:00
73605235,6540,51059,505235,10/29/2017 0:00,"$16,370.00 ",1,12/31/2999 0:00
46005241,2199,42101,505241,2/10/2014 0:00,"$2,975.00 ",1,12/31/2999 0:00
18405243,4968,13153,205243,3/31/2017 0:00,$511.00 ,1,12/31/2999 0:00
73605250,3124,18097,205250,1/14/2015 0:00,"$14,460.00 ",1,12/31/2999 0:00
36805254,6511,47141,105254,5/15/2015 0:00,"$14,840.00 ",1,12/31/2999 0:00
18405256,7018,37151,305256,10/22/2017 0:00,"$2,583.00 ",1,12/31/2999 0:00
73605261,1710,12103,405261,3/9/2014 0:00,"$1,177.00 ",1,12/31/2999 0:00
36805273,1736,48441,105273,6/12/2018 0:00,$458.00 ,1,12/31/2999 0:00
27605277,5543,51059,305277,5/11/2017 0:00,"$15,050.00 ",1,12/31/2999 0:00
64405286,6057,29510,405286,6/26/2017 0:00,"$19,290.00 ",1,12/31/2999 0:00
64405288,7308,45043,505288,9/4/2013 0:00,$460.00 ,1,12/31/2999 0:00
36805303,1787,8041,805303,4/24/2017 0:00,$513.00 ,1,12/31/2999 0:00
55205306,6637,22103,705306,9/16/2017 0:00,"$18,280.00 ",1,12/31/2999 0:00
46005312,2930,27053,305312,6/2/2018 0:00,"$18,230.00 ",1,12/31/2999 0:00
64405313,7318,21221,805313,1/23/2013 0:00,"$1,364.00 ",1,12/31/2999 0:00
55205319,3508,12083,805319,12/20/2012 0:00,"$19,530.00 ",1,12/31/2999 0:00
64405324,6152,48189,205324,7/11/2016 0:00,"$4,223.00 ",1,12/31/2999 0:00
73605330,7771,26163,605330,4/14/2016 0:00,"$6,335.00 ",1,12/31/2999 0:00
9205332,5626,45075,705332,3/4/2013 0:00,$550.00 ,1,12/31/2999 0:00
18405333,1289,31141,705333,7/3/2014 0:00,"$15,975.00 ",1,12/31/2999 0:00
64405338,5799,39021,405338,7/2/2017 0:00,"$3,315.00 ",1,12/31/2999 0:00
64405348,5300,42029,605348,3/10/2017 0:00,"$13,470.00 ",1,12/31/2999 0:00
55205353,5701,6085,405353,8/4/2016 0:00,"$7,420.00 ",1,12/31/2999 0:00
36805360,4581,48439,305360,11/17/2013 0:00,$432.00 ,1,12/31/2999 0:00
18405363,8056,5021,305363,9/16/2017 0:00,"$10,850.00 ",1,12/31/2999 0:00
36805364,1024,27003,305364,7/3/2015 0:00,$557.00 ,1,12/31/2999 0:00
36805365,1066,51710,805365,7/10/2016 0:00,"$1,887.00 ",1,12/31/2999 0:00
18405371,2713,26077,305371,1/21/2018 0:00,"$17,625.00 ",1,12/31/2999 0:00
46005378,4780,51137,505378,6/2/2017 0:00,"$7,320.00 ",1,12/31/2999 0:00
9205388,2129,21173,805388,6/25/2018 0:00,"$7,560.00 ",1,12/31/2999 0:00
46005392,1186,36057,505392,2/2/2013 0:00,"$1,721.00 ",1,12/31/2999 0:00
18405398,7577,24005,305398,3/25/2013 0:00,"$9,790.00 ",1,12/31/2999 0:00
82805400,5688,28003,605400,2/1/2014 0:00,"$6,485.00 ",1,12/31/2999 0:00
18405402,1832,25021,805402,11/27/2017 0:00,"$14,325.00 ",1,12/31/2999 0:00
27605406,5252,6083,705406,2/19/2017 0:00,"$1,598.00 ",1,12/31/2999 0:00
64405409,3781,37031,405409,9/25/2014 0:00,"$1,087.00 ",1,12/31/2999 0:00
46005416,4178,39095,605416,11/9/2015 0:00,"$24,195.00 ",1,12/31/2999 0:00
64405418,2134,36109,305418,4/24/2016 0:00,"$1,333.00 ",1,12/31/2999 0:00
64405428,4333,48241,305428,6/19/2015 0:00,"$1,931.00 ",1,12/31/2999 0:00
82805434,7160,36031,705434,9/12/2017 0:00,"$17,805.00 ",1,12/31/2999 0:00
9205437,7683,48409,105437,1/28/2013 0:00,"$3,623.00 ",1,12/31/2999 0:00
36805440,3389,34005,505440,9/11/2014 0:00,"$1,087.00 ",1,12/31/2999 0:00
82805445,2404,12105,405445,6/16/2014 0:00,"$26,130.00 ",1,12/31/2999 0:00
18405446,8078,13039,405446,5/24/2018 0:00,"$7,600.00 ",1,12/31/2999 0:00
36805448,2979,5067,205448,1/30/2013 0:00,"$4,680.00 ",1,12/31/2999 0:00
27605453,2765,6001,605453,5/24/2014 0:00,"$1,628.00 ",1,12/31/2999 0:00
18405457,5586,32031,805457,4/22/2014 0:00,"$4,305.00 ",1,12/31/2999 0:00
9205466,5681,27169,105466,7/11/2012 0:00,"$1,792.00 ",1,12/31/2999 0:00
82805474,1317,26163,105474,9/12/2014 0:00,"$14,130.00 ",1,12/31/2999 0:00
27605478,1783,35043,705478,3/1/2015 0:00,"$14,500.00 ",1,12/31/2999 0:00
18405481,3457,9001,305481,10/13/2014 0:00,"$2,845.00 ",1,12/31/2999 0:00
82805488,7402,48439,705488,8/3/2016 0:00,"$7,505.00 ",1,12/31/2999 0:00
27605514,6641,48005,605514,2/4/2018 0:00,$282.00 ,1,12/31/2999 0:00
64405524,5899,36005,205524,12/25/2017 0:00,"$1,941.00 ",1,12/31/2999 0:00
46005525,2482,34023,705525,3/22/2014 0:00,"$8,315.00 ",1,12/31/2999 0:00
55205534,8202,55059,705534,9/21/2016 0:00,$454.00 ,1,12/31/2999 0:00
18405537,8346,48469,505537,3/15/2018 0:00,"$20,145.00 ",1,12/31/2999 0:00
27605557,1874,33011,805557,4/19/2018 0:00,"$1,038.00 ",1,12/31/2999 0:00
36805567,5984,48325,205567,4/3/2017 0:00,"$1,327.00 ",1,12/31/2999 0:00
73605573,6313,42071,405573,3/28/2016 0:00,"$27,405.00 ",1,12/31/2999 0:00
55205579,3681,39113,205579,9/21/2015 0:00,$940.00 ,1,12/31/2999 0:00
36805586,3737,39103,705586,4/23/2017 0:00,"$2,333.00 ",1,12/31/2999 0:00
18405595,1292,24003,605595,11/7/2015 0:00,"$7,490.00 ",1,12/31/2999 0:00
64405596,5841,29207,205596,4/13/2018 0:00,"$24,150.00 ",1,12/31/2999 0:00
36805604,3273,49013,105604,4/1/2015 0:00,"$6,840.00 ",1,12/31/2999 0:00
36805607,7350,17089,605607,8/21/2013 0:00,$407.00 ,1,12/31/2999 0:00
18405608,5936,12011,505608,5/30/2013 0:00,$949.00 ,1,12/31/2999 0:00
18405618,8345,37195,205618,12/22/2017 0:00,"$2,848.00 ",1,12/31/2999 0:00
36805619,2706,13135,305619,2/22/2016 0:00,"$9,220.00 ",1,12/31/2999 0:00
64405621,3861,29071,805621,2/25/2016 0:00,$491.00 ,1,12/31/2999 0:00
55205627,3758,36059,505627,7/10/2016 0:00,$479.00 ,1,12/31/2999 0:00
27605629,2061,51195,505629,12/2/2014 0:00,"$1,460.00 ",1,12/31/2999 0:00
46005630,3595,48085,205630,6/12/2017 0:00,$572.00 ,1,12/31/2999 0:00
82805635,4223,6061,205635,11/1/2014 0:00,"$6,220.00 ",1,12/31/2999 0:00
64405640,1634,29077,105640,1/27/2018 0:00,"$16,890.00 ",1,12/31/2999 0:00
82805641,4014,42047,505641,5/14/2014 0:00,"$8,055.00 ",1,12/31/2999 0:00
55205644,6181,39057,305644,5/26/2018 0:00,"$4,470.00 ",1,12/31/2999 0:00
46005651,7556,48339,505651,3/16/2016 0:00,$591.00 ,1,12/31/2999 0:00
46005654,5148,13245,605654,8/8/2013 0:00,"$3,570.00 ",1,12/31/2999 0:00
18405659,3447,48303,805659,5/13/2014 0:00,"$23,475.00 ",1,12/31/2999 0:00
64405661,7915,24031,205661,5/12/2016 0:00,$294.00 ,1,12/31/2999 0:00
73605662,5015,5045,105662,10/29/2016 0:00,"$1,783.00 ",1,12/31/2999 0:00
